block_number,timestamp,gas_used,gas_limit,base_fee,transaction_count,priority_fee,mempool_size,gas_price_gwei
24689260,2026-03-19 04:52:11,21719986,60000000,61917761,467,314371387,,0.376289
24689261,2026-03-19 04:52:23,37222408,60000000,59781595,448,276025509,,0.335807
24689262,2026-03-19 04:52:35,22306277,60000000,61580624,227,600389905,,0.661971
24689263,2026-03-19 04:52:47,52028187,60000000,59606523,414,219401151,,0.279008
24689264,2026-03-19 04:52:59,9973826,60000000,65077454,108,382143247,,0.447221
24689265,2026-03-19 04:53:11,11602995,60000000,59647236,214,386143192,,0.44579
24689266,2026-03-19 04:53:23,27985206,60000000,55075026,620,87545914,,0.142621
24689267,2026-03-19 04:53:35,24190347,60000000,54612673,171,412555612,,0.467168
24689268,2026-03-19 04:53:47,43756924,60000000,53290671,916,97440699,,0.150731
24689269,2026-03-19 04:53:59,19909802,60000000,56345319,281,255900027,,0.312245
24689270,2026-03-19 04:54:11,22024291,60000000,53976422,284,354993859,,0.40897
24689271,2026-03-19 04:54:23,31167726,60000000,52182672,980,35762311,,0.087945
24689272,2026-03-19 04:54:35,29744270,60000000,52436568,337,270021662,,0.322458
24689273,2026-03-19 04:54:47,32352024,60000000,52380695,753,53899471,,0.10628
24689274,2026-03-19 04:54:59,47956040,60000000,52894031,674,122537469,,0.175431
24689275,2026-03-19 04:55:11,32083653,59941408,56851394,297,415952814,,0.472804
24689276,2026-03-19 04:55:23,22004950,59999943,57352400,221,299493131,,0.356846
24689277,2026-03-19 04:55:35,27192730,59941351,55441842,530,122800559,,0.178242
24689278,2026-03-19 04:55:47,8807903,59999886,54799488,88,590954884,,0.645754
24689279,2026-03-19 04:55:59,34351215,60000000,49960675,344,268671006,,0.318632
24689280,2026-03-19 04:56:11,13896778,60000000,50866465,127,642153540,,0.69302
24689281,2026-03-19 04:56:23,59787810,60000000,47453491,627,232802759,,0.280256
24689282,2026-03-19 04:56:35,14944243,60000000,53343222,240,276860752,,0.330204
24689283,2026-03-19 04:56:47,59994814,60000000,49996878,1368,69827545,,0.119824
24689284,2026-03-19 04:56:59,7173986,60000000,56245407,87,756584935,,0.81283
24689285,2026-03-19 04:57:11,48927894,60000000,50895997,799,98333381,,0.149229
24689286,2026-03-19 04:57:23,26564942,59941408,54909972,338,230808421,,0.285718
24689287,2026-03-19 04:57:35,6415621,59999943,54130001,98,370537101,,0.424667
24689288,2026-03-19 04:57:47,59952035,60000000,48810743,1313,66147051,,0.114958
24689289,2026-03-19 04:57:59,42048173,60000000,54902330,553,475167386,,0.53007
24689290,2026-03-19 04:58:11,9020425,60000000,57658466,90,1289906334,,1.347565
24689291,2026-03-19 04:58:23,32985765,60000000,52618258,647,148754266,,0.201373
24689292,2026-03-19 04:58:35,26841868,60000000,53272865,265,283816079,,0.337089
24689293,2026-03-19 04:58:47,37962716,60000000,52571854,374,258427425,,0.310999
24689294,2026-03-19 04:58:59,26805724,60000000,54316082,290,265327962,,0.319644
24689295,2026-03-19 04:59:11,26052418,60000000,53593164,398,205082686,,0.258676
24689296,2026-03-19 04:59:23,4951182,60000000,52711650,47,855048288,,0.90776
24689297,2026-03-19 04:59:35,58144162,60000000,47210132,635,177800971,,0.225011
24689298,2026-03-19 04:59:47,24728269,60000000,52746338,248,264301455,,0.317048
24689299,2026-03-19 04:59:59,20637894,60000000,51587736,329,226408272,,0.277996
24689300,2026-03-19 05:00:23,59997225,60000000,49575362,1091,229068191,,0.278644
24689301,2026-03-19 05:00:35,25334322,60000000,55771709,305,251506555,,0.307278
24689302,2026-03-19 05:00:47,11742104,60000000,54687489,167,322297691,,0.376985
24689303,2026-03-19 05:00:59,59981794,60000000,50527162,1124,77672420,,0.1282
24689304,2026-03-19 05:01:11,26449093,60000000,56839224,299,473353012,,0.530192
24689305,2026-03-19 05:01:23,43449681,60000000,55998263,578,115725656,,0.171724
24689306,2026-03-19 05:01:35,19612424,60000000,59136424,274,667450356,,0.726587
24689307,2026-03-19 05:01:47,22986940,60000000,56576907,125,1327109090,,1.383686
24689308,2026-03-19 05:01:59,59973409,60000000,54923669,938,95489112,,0.150413
24689309,2026-03-19 05:02:11,22031143,60000000,61783042,299,248383521,,0.310167
24689310,2026-03-19 05:02:23,21367320,59941408,59731625,181,395747102,,0.455479
24689311,2026-03-19 05:02:35,41492810,59999943,57588307,644,127694696,,0.185283
24689312,2026-03-19 05:02:47,22818705,59941351,60346031,391,213164604,,0.273511
24689313,2026-03-19 05:02:59,12046619,59999886,58545968,251,144771056,,0.203317
24689314,2026-03-19 05:03:11,36459485,60000000,54166399,542,291006545,,0.345173
24689315,2026-03-19 05:03:23,11527539,60000000,55624261,131,544519219,,0.600143
24689316,2026-03-19 05:03:35,59400899,59941408,51342941,572,94469099,,0.145812
24689317,2026-03-19 05:03:47,25470701,59999943,57645065,438,132056127,,0.189701
24689318,2026-03-19 05:03:59,11043225,60000000,56557189,132,198606457,,0.255164
24689319,2026-03-19 05:04:11,38244468,59941408,52089932,405,289948769,,0.342039
24689320,2026-03-19 05:04:23,35580096,59999943,53887436,282,187291157,,0.241179
24689321,2026-03-19 05:04:35,18621688,60000000,55140348,359,158661165,,0.213802
24689322,2026-03-19 05:04:47,23466555,60000000,52526165,485,134571652,,0.187098
24689323,2026-03-19 05:04:59,56092879,60000000,51096262,1167,15394666,,0.066491
24689324,2026-03-19 05:05:11,31300430,60000000,56651464,425,272575268,,0.329227
24689325,2026-03-19 05:05:23,25482848,60000000,56958427,247,377800061,,0.434758
24689326,2026-03-19 05:05:35,8946386,60000000,55886386,93,381563928,,0.43745
24689327,2026-03-19 05:05:47,15484415,60000000,50983843,104,631666695,,0.682651
24689328,2026-03-19 05:05:59,38453739,59941408,47900259,526,190884567,,0.238785
24689329,2026-03-19 05:06:11,59899832,59999943,49594995,418,675713209,,0.725308
24689330,2026-03-19 05:06:23,22068481,60000000,55773682,308,267983123,,0.323757
24689331,2026-03-19 05:06:35,40589603,60000000,53930474,733,96557399,,0.150488
24689332,2026-03-19 05:06:47,15208953,59941408,56310066,88,636660670,,0.692971
24689333,2026-03-19 05:06:59,43578017,59999943,52843201,844,110436107,,0.163279
24689334,2026-03-19 05:07:11,5978382,60000000,55832818,68,1044789044,,1.100622
24689335,2026-03-19 05:07:23,40309070,60000000,50244508,678,98116306,,0.148361
24689336,2026-03-19 05:07:35,25203067,59941408,52402733,283,175621462,,0.228024
24689337,2026-03-19 05:07:47,20076883,59999943,51360728,545,104893825,,0.156255
24689338,2026-03-19 05:07:59,10892522,60000000,49237156,126,945700388,,0.994938
24689339,2026-03-19 05:08:11,59594123,60000000,45317165,642,191865303,,0.237182
24689340,2026-03-19 05:08:23,11029184,60000000,50905172,32,972929922,,1.023835
24689341,2026-03-19 05:08:35,59510682,60000000,46881370,719,244308825,,0.29119
24689342,2026-03-19 05:08:47,30143624,60000000,52645958,521,113346005,,0.165992
24689343,2026-03-19 05:08:59,4183001,60000000,52677463,59,813406300,,0.866084
24689344,2026-03-19 05:09:11,31055618,60000000,47010905,517,126820590,,0.173831
24689345,2026-03-19 05:09:23,52509548,59941408,47217678,708,132165998,,0.179384
24689346,2026-03-19 05:09:35,31289648,59882873,51656311,554,113264657,,0.164921
24689347,2026-03-19 05:09:47,30586683,59941351,51947060,496,220577340,,0.272524
24689348,2026-03-19 05:09:59,119350,59882816,52080522,4,2236979869,,2.28906
24689349,2026-03-19 05:10:11,28220972,59941294,45596407,238,666601932,,0.712198
24689350,2026-03-19 05:10:23,57005202,59999829,45263670,674,99672986,,0.144937
24689351,2026-03-19 05:10:35,28606557,60000000,50356844,294,234929369,,0.285286
24689352,2026-03-19 05:10:47,18178287,60000000,50064472,254,305017205,,0.355082
24689353,2026-03-19 05:10:59,26188801,60000000,47598440,766,125060642,,0.172659
24689354,2026-03-19 05:11:11,56350045,60000000,46842577,950,145754019,,0.192597
24689355,2026-03-19 05:11:23,17703095,60000000,51985510,206,489242314,,0.541228
24689356,2026-03-19 05:11:35,22268281,60000000,49321924,106,774608637,,0.823931
24689357,2026-03-19 05:11:47,9626883,59941408,47732994,106,777580478,,0.825313
24689358,2026-03-19 05:12:11,56073237,59999943,43682908,653,262581537,,0.306264
24689359,2026-03-19 05:12:23,35017525,60000000,48428562,154,721164191,,0.769593
24689360,2026-03-19 05:12:35,56428541,60000000,49441026,695,123721036,,0.173162
24689361,2026-03-19 05:12:47,16471408,60000000,54885418,174,220246499,,0.275132
24689362,2026-03-19 05:12:59,43957746,60000000,51791575,941,200974126,,0.252766
24689363,2026-03-19 05:13:11,21009195,60000000,54803631,147,615048980,,0.669853
24689364,2026-03-19 05:13:23,52388674,60000000,52750595,771,90982949,,0.143734
24689365,2026-03-19 05:13:35,21326180,60000000,57671494,365,98621946,,0.156293
24689366,2026-03-19 05:13:47,25736447,60000000,55587194,447,240243636,,0.295831
24689367,2026-03-19 05:13:59,21559105,60000000,54599699,113,594788765,,0.649388
24689368,2026-03-19 05:14:11,50576575,60000000,52679406,579,183668247,,0.236348
24689369,2026-03-19 05:14:23,20767125,60000000,57195913,247,209651537,,0.266847
24689370,2026-03-19 05:14:35,33811653,59941408,54995569,504,96484690,,0.15148
24689371,2026-03-19 05:14:47,19129196,59999943,55876575,251,303833043,,0.35971
24689372,2026-03-19 05:14:59,36540653,60000000,53345649,549,131866066,,0.185212
24689373,2026-03-19 05:15:11,23287648,60000000,54799463,357,386409574,,0.441209
24689374,2026-03-19 05:15:23,15536712,59941408,53266825,143,544827372,,0.598094
24689375,2026-03-19 05:15:35,50714583,59999943,50060140,982,93206873,,0.143267
24689376,2026-03-19 05:15:47,30430419,60000000,54380879,560,182399217,,0.23678
24689377,2026-03-19 05:15:59,4137383,60000000,54478406,64,1300839121,,1.355318
24689378,2026-03-19 05:16:11,29275452,60000000,48607764,514,346172711,,0.39478
24689379,2026-03-19 05:16:23,59986702,60000000,48461020,1650,54438302,,0.102899
24689380,2026-03-19 05:16:35,21096875,60000000,54515962,216,360701713,,0.415218
24689381,2026-03-19 05:16:47,16096538,59941408,52493619,93,982301037,,1.034795
24689382,2026-03-19 05:16:59,9728568,59999943,49456048,222,82830170,,0.132286
24689383,2026-03-19 05:17:11,17194243,60000000,45278780,111,1125006266,,1.170285
24689384,2026-03-19 05:17:23,9331284,60000000,42862826,69,1087550341,,1.130413
24689385,2026-03-19 05:17:35,59984511,60000000,39171495,1071,115312305,,0.154484
24689386,2026-03-19 05:17:47,44456047,60000000,44065403,443,244506922,,0.288572
24689387,2026-03-19 05:17:59,59980780,60000000,46719617,727,124126877,,0.170846
24689388,2026-03-19 05:18:11,15565190,60000000,52555827,242,294763294,,0.347319
24689389,2026-03-19 05:18:23,9561037,60000000,49394855,157,278175297,,0.32757
24689390,2026-03-19 05:18:35,41760446,60000000,45188274,552,242594431,,0.287783
24689391,2026-03-19 05:18:47,24246850,59941408,47402583,95,819783465,,0.867186
24689392,2026-03-19 05:18:59,5990170,59999943,46270956,50,1369218817,,1.41549
24689393,2026-03-19 05:19:11,45264410,60000000,41641967,424,431008181,,0.47265
24689394,2026-03-19 05:19:23,43829307,59941408,44290467,734,110917540,,0.155208
24689395,2026-03-19 05:19:35,9274333,59999943,46850483,120,322246345,,0.369097
24689396,2026-03-19 05:19:47,59988089,60000000,42804621,737,156208557,,0.199013
24689397,2026-03-19 05:19:59,59817144,60000000,48153074,1629,43355364,,0.091508
24689398,2026-03-19 05:20:11,40257742,60000000,54135520,581,238797832,,0.292933
24689399,2026-03-19 05:20:23,15043685,60000000,56449304,156,214426323,,0.270876
24689400,2026-03-19 05:20:35,55773860,60000000,52931498,599,198243573,,0.251175
24689401,2026-03-19 05:20:47,28138038,60000000,58615868,346,370607048,,0.429223
24689402,2026-03-19 05:20:59,27604259,60000000,58161116,263,493802321,,0.551963
24689403,2026-03-19 05:21:11,18993262,60000000,57580537,228,825475607,,0.883056
24689404,2026-03-19 05:21:23,45135083,60000000,54939813,650,116051526,,0.170991
24689405,2026-03-19 05:21:35,26014320,60000000,58404473,263,138194397,,0.196599
24689406,2026-03-19 05:21:47,36034511,59941408,57434550,516,151178163,,0.208613
24689407,2026-03-19 05:21:59,16678933,59999943,58887101,254,312182766,,0.37107
24689408,2026-03-19 05:22:11,15808700,60000000,55618610,218,339958488,,0.395577
24689409,2026-03-19 05:22:23,40754337,60000000,52329859,521,173493524,,0.225823
24689410,2026-03-19 05:22:35,41708188,59941408,54674746,531,135720822,,0.190396
24689411,2026-03-19 05:22:47,30474047,59882873,57351292,588,146412198,,0.203763
24689412,2026-03-19 05:22:59,22774748,59941351,57478815,391,228572167,,0.286051
24689413,2026-03-19 05:23:11,32002258,59999886,55753740,365,246517066,,0.302271
24689414,2026-03-19 05:23:23,14542471,60000000,56218893,198,219338455,,0.275557
24689415,2026-03-19 05:23:35,48653011,60000000,52598039,368,296527466,,0.349126
24689416,2026-03-19 05:23:47,28950967,60000000,56686004,313,192577043,,0.249263
24689417,2026-03-19 05:23:59,23861240,59941408,56438232,436,195255869,,0.251694
24689418,2026-03-19 05:24:11,45453131,59999943,55000131,668,138501539,,0.193502
24689419,2026-03-19 05:24:23,20620168,60000000,58541492,281,535733847,,0.594275
24689420,2026-03-19 05:24:35,30698866,60000000,56253537,453,276748870,,0.333002
24689421,2026-03-19 05:24:47,24410810,59941408,56417344,153,512385852,,0.568803
24689422,2026-03-19 05:24:59,48303321,59999943,55109090,794,151238487,,0.206348
24689423,2026-03-19 05:25:11,23774736,60000000,59311931,195,334874478,,0.394186
24689424,2026-03-19 05:25:23,26051547,60000000,57773463,432,245915049,,0.303689
24689425,2026-03-19 05:25:35,10482749,59941408,56822981,244,46711053,,0.103534
24689426,2026-03-19 05:25:47,42115324,59999943,52204456,1313,17744264,,0.069949
24689427,2026-03-19 05:25:59,42241122,60000000,54839772,468,312372326,,0.367212
24689428,2026-03-19 05:26:11,27182595,60000000,57636856,320,227022420,,0.284659
24689429,2026-03-19 05:26:23,30107953,60000000,56960247,488,251183680,,0.308144
24689430,2026-03-19 05:26:35,21584378,59941408,56985867,364,270981212,,0.327967
24689431,2026-03-19 05:26:47,20719701,59999943,54992662,332,260992162,,0.315985
24689432,2026-03-19 05:26:59,57760073,60000000,52866216,1112,81069876,,0.133936
24689433,2026-03-19 05:27:11,17926001,60000000,58981091,218,300919656,,0.359901
24689434,2026-03-19 05:27:23,29136163,60000000,56013851,376,210729247,,0.266743
24689435,2026-03-19 05:27:35,16625863,60000000,55812240,311,148870754,,0.204683
24689436,2026-03-19 05:27:47,36015112,60000000,52702072,191,460163581,,0.512866
24689437,2026-03-19 05:27:59,29303115,59941408,54022942,556,75837828,,0.129861
24689438,2026-03-19 05:28:11,30578368,59999943,53872524,396,418227409,,0.4721
24689439,2026-03-19 05:28:23,59732296,60000000,54002356,925,71750990,,0.125753
24689440,2026-03-19 05:28:35,27674212,60000000,60692414,308,217912885,,0.278605
24689441,2026-03-19 05:28:47,17774662,60000000,60104257,97,701667235,,0.761771
24689442,2026-03-19 05:28:59,12478918,60000000,57042612,87,65362109,,0.122405
24689443,2026-03-19 05:29:11,59797867,60000000,52878245,731,262677589,,0.315556
24689444,2026-03-19 05:29:23,3790498,60000000,59443490,44,1170008864,,1.229452
24689445,2026-03-19 05:29:35,26703271,60000000,52951889,245,382482813,,0.435435
24689446,2026-03-19 05:29:47,59995498,60000000,52224523,471,191753804,,0.243978
24689447,2026-03-19 05:29:59,24130618,60000000,58751608,430,155787963,,0.21454
24689448,2026-03-19 05:30:11,59828908,60000000,57314793,644,180838360,,0.238153
24689449,2026-03-19 05:30:23,10317419,60000000,64438283,116,828730519,,0.893169
24689450,2026-03-19 05:30:35,57068897,60000000,59153651,658,345400681,,0.404554
24689451,2026-03-19 05:30:47,41578460,60000000,65825418,426,290071955,,0.355897
24689452,2026-03-19 05:30:59,19385035,60000000,69001072,281,418549269,,0.48755
24689453,2026-03-19 05:31:11,19802868,60000000,65949223,194,256820400,,0.32277
24689454,2026-03-19 05:31:23,26150527,60000000,63147170,157,648927177,,0.712074
24689455,2026-03-19 05:31:35,28380082,59941408,62134323,247,427087175,,0.489221
24689456,2026-03-19 05:31:47,59998775,59999943,61722120,1048,53815793,,0.115538
24689457,2026-03-19 05:31:59,15436398,60000000,69437084,161,404896845,,0.474334
24689458,2026-03-19 05:32:11,56352450,60000000,65223526,886,108734888,,0.173958
24689459,2026-03-19 05:32:23,22889553,59941408,72385191,341,275571861,,0.347957
24689460,2026-03-19 05:32:35,30520288,59999943,70247394,507,199801361,,0.270049
24689461,2026-03-19 05:32:47,23593005,59941351,70399689,308,285596958,,0.355997
24689462,2026-03-19 05:32:59,47944868,59999886,68527084,494,162488473,,0.231016
24689463,2026-03-19 05:33:11,28470363,59941294,73650899,396,372992132,,0.446643
24689464,2026-03-19 05:33:23,32425737,59999829,73190043,408,216599007,,0.289789
24689465,2026-03-19 05:33:35,17497822,60000000,73929820,284,211014195,,0.284944
24689466,2026-03-19 05:33:47,28849890,60000000,70078638,316,253625229,,0.323704
24689467,2026-03-19 05:33:59,40682331,59941408,69742813,757,108888713,,0.178632
24689468,2026-03-19 05:34:11,23520777,59999943,72858601,114,463337058,,0.536196
24689469,2026-03-19 05:34:23,51987302,60000000,70891662,599,138704262,,0.209596
24689470,2026-03-19 05:34:35,20184148,60000000,77386313,204,338342070,,0.415728
24689471,2026-03-19 05:34:47,26579981,60000000,74221261,300,436995282,,0.511217
24689472,2026-03-19 05:34:59,43369853,60000000,73163603,517,148052311,,0.221216
24689473,2026-03-19 05:35:11,27383631,60000000,77239380,268,386409870,,0.463649
24689474,2026-03-19 05:35:23,24034974,59941408,76397353,290,244599628,,0.320997
24689475,2026-03-19 05:35:35,14625855,59999943,74506031,161,423972252,,0.498478
24689476,2026-03-19 05:35:47,33525855,60000000,69733259,606,111780178,,0.181513
24689477,2026-03-19 05:35:59,30039402,60000000,70757714,358,202494686,,0.273252
24689478,2026-03-19 05:36:11,15404106,60000000,70769330,254,627759593,,0.698529
24689479,2026-03-19 05:36:23,42146861,60000000,66465407,668,89257018,,0.155722
24689480,2026-03-19 05:36:35,20439817,60000000,69829348,209,461265793,,0.531095
24689481,2026-03-19 05:36:47,19012937,60000000,67047760,173,918672607,,0.98572
24689482,2026-03-19 05:36:59,57489439,60000000,63978352,960,63642049,,0.12762
24689483,2026-03-19 05:37:11,22251297,60000000,71306389,302,621316586,,0.692623
24689484,2026-03-19 05:37:23,19101145,60000000,69004173,269,294657528,,0.363662
24689485,2026-03-19 05:37:35,25352295,60000000,65870563,245,282704162,,0.348575
24689486,2026-03-19 05:37:47,27165276,60000000,64594951,268,398557682,,0.463153
